p,q,m,unknowns,carry_bits
991,491,486581,49,34
499,1039,518461,53,37
461,1151,530611,55,40
1237,433,535621,58,42
929,587,545323,54,39
809,677,547693,56,40
1151,509,585859,55,40
937,641,600617,58,42
1091,557,607687,47,35
787,787,619369,57,41
787,797,627239,55,40
1109,613,679817,55,40
907,761,690227,55,40
797,971,773887,52,37
857,947,811579,54,39
1297,631,818407,56,40
1433,577,826841,59,42
727,1163,845501,57,40
853,1031,879443,57,41
1693,523,885439,55,39
1061,863,915643,55,39
769,1319,1014311,56,40
1277,797,1017769,58,41
1361,751,1022111,56,40
1129,937,1057873,63,46
1499,709,1062791,60,44
1409,787,1108883,59,43
1109,1009,1118981,62,45
709,1597,1132273,62,45
787,1451,1141937,62,45
787,1483,1167121,62,45
1249,953,1190297,63,46
1381,877,1211137,63,46
839,1471,1234169,61,44
1259,1069,1345871,56,41
1481,997,1476557,59,42
1531,971,1486601,60,43
797,1871,1491187,56,40
1693,907,1535551,59,43
907,1693,1535551,59,43
1151,1367,1573417,63,45
1009,1619,1633571,58,42
1087,1523,1655501,62,44
1811,919,1664309,61,44
1663,1019,1694597,61,44
1103,1657,1827671,60,43
1777,1049,1864073,64,46
2371,797,1889687,61,44
1471,1367,2010857,63,45
1217,1667,2028739,61,44
1069,1949,2083481,63,45
1301,1613,2098513,67,49
2213,1019,2255047,64,47
1531,1543,2362333,66,48
1451,1709,2479759,63,46
2069,1423,2944187,59,43
1259,2411,3035449,62,45
1361,2239,3047279,59,43
1031,2999,3091969,63,46
1693,1861,3150673,67,49
3049,1049,3198401,68,49
1361,2389,3251429,66,47
1117,3011,3363287,64,46
1931,1783,3442973,66,48
1693,2053,3475729,68,49
2221,1579,3506959,65,47
1993,1801,3589393,67,49
3137,1163,3648331,64,46
1171,3181,3724951,65,47
1543,2423,3738689,68,49
2467,1619,3994073,68,49
2999,1361,4081639,63,45
1759,2347,4128373,65,46
3847,1213,4666411,66,48
2017,2339,4717763,67,49
3593,1427,5127211,66,48
2833,1811,5130563,67,49
3989,1301,5189689,69,50
1637,3527,5773699,68,50
1361,4283,5829163,63,46
3877,1511,5858147,67,49
3299,1901,6271399,64,46
2741,2339,6411199,68,49
3187,2287,7288669,70,50
3911,1889,7387879,67,49
3559,2087,7427633,71,51
2657,2851,7575107,69,50
3229,2389,7714081,70,50
2591,3251,8423341,73,53
3037,2797,8494489,75,55
3061,2789,8537129,74,54
2293,3823,8766139,70,51
2633,3491,9191803,70,51
2423,3803,9214669,73,53
3449,2719,9377831,70,51
2557,3719,9509483,71,52
2897,3299,9557203,72,53
2833,3433,9725689,73,53
2081,4703,9786943,62,46
3299,3109,10256591,71,52
2819,3691,10404929,74,54
3299,3299,10883401,72,52
3011,3833,11541163,71,52
3299,3533,11655367,72,53
4481,2729,12228649,70,51
2521,5153,12990713,75,54
5179,2521,13056259,73,53
3709,3581,13281929,75,55
3271,4211,13774181,74,53
4271,3299,14090029,74,53
2549,5557,14164793,74,53
4159,3413,14194667,71,51
6073,2347,14253331,72,52
2887,4951,14293537,74,53
3499,4177,14615323,72,52
4919,2999,14752081,76,55
4253,3527,15000331,73,53
5399,2819,15219781,74,53
4799,3229,15495971,71,51
4057,3889,15777673,75,55
4451,3761,16740211,71,51
5119,3359,17194721,78,57
2741,6553,17961773,77,56
4759,3917,18641003,74,54
3769,5119,19293511,76,56
4349,4457,19383493,70,52
2609,7477,19507493,76,55
3571,5477,19558367,75,55
4583,4271,19573993,70,52
6079,3271,19884409,77,56
6121,3307,20242147,75,55
3527,6101,21518227,73,53
4139,5471,22644469,74,54
5471,4153,22721063,71,52
4909,4673,22939757,74,54
7253,3253,23594009,76,55
9181,2663,24449003,71,52
4547,5717,25995199,77,56
5557,4793,26634701,79,57
2887,9319,26903953,79,57
6733,4019,27059927,75,55
5651,5209,29436059,78,57
3691,8263,30498733,77,55
5189,5923,30734447,75,54
3889,7933,30851437,77,56
4001,7789,31163789,74,53
5021,6287,31567027,77,56
3461,9151,31671611,76,55
8419,3863,32522597,77,55
10529,3181,33492749,78,56
4583,7723,35394509,81,59
5431,7621,41389651,80,59
7481,5839,43681559,78,57
7963,5639,44903357,82,60
9371,4967,46545757,78,57
4549,11329,51535621,84,61
7919,6701,53065219,80,59
12889,4159,53605351,79,57
4391,12917,56718547,80,58
6197,9199,57006203,80,58
5623,10937,61498751,80,58
7993,7949,63536357,81,59
7151,8887,63550937,84,61
7753,8263,64063039,82,60
10949,5857,64128293,84,61
11579,5717,66197143,81,59
5981,11633,69576973,86,63
8117,9029,73288393,89,66
13799,5689,78502511,83,61
10253,8009,82116277,84,61
8537,9719,82971103,78,59
7723,11369,87802787,82,60
5527,16249,89808223,85,63
12037,7517,90482129,85,62
7027,12979,91203433,84,61
10993,8363,91934459,81,60
13241,7057,93441737,89,66
8419,11197,94267543,82,61
9041,10589,95735149,83,61
8761,11087,97133207,83,62
6247,16007,99995729,85,62
9967,10243,102091981,89,65
12071,8501,102615571,87,64
10937,9397,102774989,89,65
10687,9643,103054741,88,64
10211,10709,109349599,88,65
7867,14843,116769881,88,65
19927,5923,118027621,86,62
7411,16253,120450983,80,58
14657,9239,135416023,90,67
12101,12757,154372457,93,69
11497,13457,154715129,92,68
13859,12941,179349319,91,68
16411,11113,182375443,86,64
14851,14051,208671401,91,67
15349,14621,224417729,91,67
15073,16901,254748773,94,69
18839,14281,269039759,95,71
16823,18979,319283717,90,68
17291,19267,333145697,90,68
20161,22193,447433073,100,74
