p,q,m,unknowns,carry_bits
719,983,706777,56,40
809,953,770977,55,39
839,967,811313,57,41
1259,727,915293,58,41
1511,613,926243,56,40
983,977,960391,56,41
1459,677,987743,57,41
1543,683,1053869,61,44
1087,1009,1096783,59,43
1087,1171,1272877,52,38
1277,1087,1388099,56,41
827,1693,1400111,59,43
1607,1087,1746809,63,45
1811,983,1780213,61,44
1471,1223,1799033,62,44
1259,1493,1879687,61,44
2027,967,1960109,57,40
1091,1847,2015077,62,44
1597,1571,2508887,64,47
2221,1171,2600791,55,41
2053,1277,2621681,62,45
1657,1777,2944489,66,48
3329,967,3219143,63,46
1277,2777,3546229,65,46
1889,1931,3647659,62,45
3407,1361,4636927,66,48
1867,2633,4915811,66,48
2591,2593,6718463,67,48
2459,2819,6931921,72,52
2099,3313,6953987,69,50
4751,1511,7178761,71,51
3119,2549,7950331,68,49
2017,3943,7953031,68,50
2503,3203,8017109,71,51
3719,2267,8430973,73,53
3863,2339,9035557,73,53
3413,2789,9518857,75,55
1721,6079,10461959,71,52
3613,2917,10539121,74,54
3037,3637,11045569,75,55
3023,3907,11810861,70,50
2333,5077,11844641,70,51
4241,3257,13812937,76,55
4049,3793,15357857,74,54
3581,4691,16798471,76,56
3137,5791,18166367,76,56
5867,3163,18557321,78,57
4391,4363,19157933,68,50
3137,6449,20230513,78,57
4493,4729,21247397,73,53
5779,4721,27282659,77,56
5431,5051,27431981,78,56
4831,5867,28343477,77,55
9601,3253,31232053,77,55
4259,7949,33854791,80,59
7069,4813,34023097,83,61
6469,6163,39868447,80,59
6197,6637,41129489,82,60
6529,6599,43084871,78,57
6329,6883,43562507,77,56
5711,8039,45910729,81,59
6803,7639,51968117,80,58
11047,5099,56328653,85,62
8039,7307,58740973,81,59
6451,10007,64555157,85,62
5449,12277,66897373,84,61
12713,5303,67417039,84,62
5981,11657,69720517,86,63
8069,9151,73839419,82,60
9029,8501,76755529,80,60
9257,10613,98244541,83,61
7069,15629,110481401,88,65
12263,9091,111482933,88,64
9103,12301,111976003,87,64
14561,8353,121628033,90,66
10223,12437,127143451,88,65
19853,6899,136965847,89,66
10799,14699,158734501,90,66
14767,11657,172138919,87,64
8963,19427,174124201,90,67
12637,13859,175136183,85,62
15053,12157,182999321,89,65
11681,16477,192467837,87,64
17657,12421,219317597,95,70
20477,10903,223260731,90,66
15217,14897,226687649,91,67
18301,12553,229732453,92,67
15913,15797,251377661,87,63
10271,24611,252779581,93,68
14947,17827,266460169,93,68
10651,28843,307206793,97,72
13633,24121,328841593,95,70
19991,19267,385166597,96,72
14281,33587,479655947,97,72
24943,19333,482223019,97,72
21773,23813,518480449,101,75
26227,21377,560654579,99,74
32117,19181,616036177,102,76
23581,27851,656754431,100,75
26489,25523,676078747,102,77
27397,25537,699637189,98,72
21143,35201,744254743,98,74
28477,27143,772951211,100,75
39313,21169,832216897,106,79
40343,20693,834817699,103,77
39953,21467,857671051,102,76
22501,39503,888857003,103,77
19001,46993,892913993,107,80
28163,36887,1038848581,105,78
44179,26947,1190491513,106,79
28097,42589,1196623133,108,81
20681,61403,1269875443,105,79
49253,34483,1698391199,107,80
41843,40879,1710499997,110,82
52883,35753,1890725899,108,81
67181,30403,2042503943,108,81
53047,40609,2154185623,112,85
54347,39971,2172303937,113,85
32297,70451,2275355947,109,82
32561,71039,2313100879,110,83
49253,49919,2458660507,111,84
30109,82301,2478000809,114,86
47903,58657,2809846271,106,79
49663,62347,3096339061,112,84
71471,43867,3135218357,109,82
55787,64319,3588164053,112,84
61001,62981,3841903981,108,80
42901,93131,3995413031,112,84
67741,68729,4655771189,105,81
62459,77101,4815651359,116,88
52667,102397,5392942799,116,88
72019,77797,5602862143,112,85
125053,45361,5672529133,117,88
77999,74797,5834091203,113,86
42467,145349,6172535983,112,85
117259,53161,6233605699,117,89
132047,47857,6319373279,112,85
76819,86627,6654599513,121,91
91387,73939,6757063393,119,89
76717,112397,8622760649,124,94
112771,79777,8996532067,119,90
164503,76631,12606029393,120,91
133121,99497,13245140137,125,94
196907,73583,14489007781,124,93
125063,120277,15042202451,122,93
97813,155719,15231342547,122,92
110933,138629,15378530857,126,95
120157,134327,16140329339,123,93
89867,210361,18904511987,123,93
136393,142553,19443231329,120,92
160499,152981,24553297519,122,93
134153,183569,24626332057,126,96
231241,106619,24654684179,124,94
189491,137209,25999870619,128,97
187463,139501,26151275963,127,96
284989,94151,26831999339,127,96
160663,168559,27081194617,129,97
245471,113891,27956937661,127,96
155747,188677,29385876719,126,95
123191,247393,30476591063,126,96
124291,250919,31186973429,126,95
162343,206779,33569123197,128,96
272093,147689,40185143077,123,94
156511,263909,41304661499,121,93
124183,335323,41641416109,132,100
186947,240959,45046562173,128,96
192847,239671,46219833337,130,98
128273,363431,46618384663,127,96
216451,224491,48591301441,132,100
258161,197887,51086705807,129,98
412051,172751,71182222301,138,105
388519,216523,84123299437,137,104
354533,246637,87440955521,138,105
325921,269023,87680245183,131,100
376463,250049,94134196687,133,101
200861,554839,111445516379,137,104
285289,437263,124746324007,135,102
497663,263843,131304898909,140,106
329951,405659,133847592709,140,106
372901,380591,141922764491,140,107
306301,474389,145305825089,144,110
423697,403499,170961315803,140,107
554087,320833,177769394471,137,105
268921,709589,190823383469,139,106
638303,314107,200495440421,139,106
650581,320791,208700529571,141,107
681167,315313,214780810271,142,108
406183,580673,235859501159,142,108
624961,386809,241740539449,146,111
550733,485263,267250347779,143,109
532327,504337,268472202199,142,108
392923,685849,269485846627,140,106
450971,609337,274793316227,142,108
483031,675173,326129489363,144,110
758137,444739,337173091243,144,110
382847,881099,337326108853,146,111
512249,662689,339461777561,149,114
496549,697351,346268941699,145,111
601061,578251,347564124311,143,110
1193119,303731,362387226989,144,110
819373,570719,467631739187,146,111
415801,1221373,507848114773,149,113
632393,814601,515147970193,150,114
604801,1056109,638735779309,144,111
703169,943589,663502533541,151,115
829883,881249,731333563867,151,116
788903,1012079,798432159337,154,118
1063661,772403,821574947383,147,113
874859,980579,857868363361,152,116
913027,1187887,1084572903949,155,118
1461169,757241,1106457074729,157,120
954757,1218401,1163276883557,155,118
1162223,1029601,1196625963023,156,120
1182383,1026661,1213906513163,156,120
1906183,665111,1267823281313,158,121
1784441,744493,1328503833413,158,121
1010167,1339843,1353465183781,156,119
827899,1649671,1365760971229,156,119
1750153,790277,1383105662381,158,121
1883857,791411,1490905152227,152,116
1203731,1278583,1539069993173,156,120
1660189,1023821,1699736362169,157,120
1326727,1344113,1783271008151,157,120
2228011,871337,1941348420707,158,121
966557,2036219,1968121727983,151,115
1140421,1910611,2178900907231,157,120
1317257,1743919,2297189510183,160,123
1068191,2355853,2516500971923,153,119
966463,2900987,2803696598981,163,125
3084797,1078673,3327487234381,165,126
1420009,2351137,3338635700233,166,127
1300073,2617403,3402814970419,161,123
3055951,1193537,3647390588687,163,125
2974441,1397117,4155642086597,166,127
1725071,2669717,4605451374907,163,125
1706141,2778649,4740766983509,168,129
2097211,2479117,5199231442687,156,121
2306897,2638367,6086440917199,163,126
3435959,1804841,6201359677519,162,124
3804859,1648349,6271735527791,161,123
3431849,2238931,7683673113419,167,128
1865887,4400497,8210830145839,165,126
2558173,3613837,9244820239801,172,132
2679737,3798407,10178731778959,170,131
3805183,2928529,11143588765807,170,131
2571937,5683037,14616413132669,173,132
4616687,3244691,14979722758717,173,132
5396341,2923033,15773682822253,175,134
4074347,3904217,15907134821299,165,126
2282081,7002293,15979799811733,174,133
3458173,4694029,16232764349017,174,133
4708811,3598549,16944887115239,172,132
2776519,6564563,18226633896197,176,135
5975773,3220409,19244433151157,176,135
6065333,3184697,19316247809101,177,136
5577643,3612883,20151371574769,178,137
4247011,4857253,20628806920783,168,131
5354467,4061261,21745888002887,175,135
3302291,6593563,21773863752833,177,136
5011099,4510343,22601775296957,173,133
3444499,7594819,26160346450681,176,135
6714107,3993071,26809905952597,178,137
5751727,5171429,29744647807883,178,137
4751519,6264593,29766332666767,176,135
6925199,5149783,35663272081817,183,141
4370497,9709411,42434951647267,172,134
4412563,9842831,43432111885853,176,137
9914407,4950353,49079814435671,178,138
7005727,7145179,50057173440133,179,137
7559221,7087207,53573763985747,181,140
10465097,5164567,54047694617999,182,140
12329531,4771619,58831824380689,187,144
12959459,4976987,64499058970033,185,142
6406427,10744997,68837038895719,181,139
6451723,11413601,73637392084523,185,143
8910409,9951047,88667898748223,182,141
10410977,9141581,95172789534637,183,141
16286483,6005201,97803603998083,186,144
13098563,7615471,99751726668173,185,142
7908697,15277219,120822896073643,185,143
10818169,11175119,120894325937111,187,144
11480507,10551913,121141311059891,185,142
9278309,13070983,121276619207747,186,143
7303843,17525003,127999870486529,190,146
10581437,13568323,143572355020151,190,147
12094993,12131369,146728823135417,192,148
20624953,7447637,153607163086061,193,149
13432319,11467531,154035534534389,190,146
17450581,9565771,166928261662951,182,142
9263741,19086451,176811938673191,187,145
21440351,9669887,207325771410337,191,148
9805391,21266207,208523474721937,191,148
15228397,13950407,212442336107579,190,147
15785387,15278161,241171684033307,191,148
14805523,16747831,247960397070613,194,150
19641449,13949557,273989512388093,192,147
10885943,27575357,300183764506651,196,152
14261101,22589807,322155519197507,196,152
15688709,27743383,435257862562547,194,150
14896493,29404987,438031183010591,195,151
12764503,37484723,478473859187669,199,153
22353797,22027177,492391043141069,200,154
19892113,25727357,511771492635341,198,152
23125859,22148023,512192057026757,200,154
29321953,18368111,538588887440783,198,153
23411257,23101697,540839765603129,199,153
25070741,24853601,623098193588341,200,154
20420069,30764953,628222463041757,203,157
20029307,36583909,732750344621063,198,154
15914489,48817961,776912903336929,203,157
22536427,35118299,791440981777673,200,155
43016581,18628499,801334336141919,197,153
33793009,30101857,1017232324517713,206,159
37426507,32395633,1212455385243931,207,161
47053121,27045167,1272559515316207,205,159
44028109,31537001,1388514517561109,207,160
50793503,27416041,1392556760781623,204,158
39670133,35435947,1405748730470951,197,154
28334143,49628297,1406175264044471,203,157
25873931,54997231,1422994560085061,209,162
46678993,33935107,1584056622107251,202,157
34983107,50614241,1770643408626787,207,160
27742901,64487107,1789059425277407,206,160
68164337,29208077,1990949203749949,209,161
53779549,37734959,2029369076553491,207,160
43183003,48402449,2090163100374347,206,159
72370801,28992869,2098237152818069,209,161
77781371,29434529,2289458020359259,211,164
43409461,59923547,2601248876478167,210,163
57437929,48484211,2784832669039019,208,161
42913319,67263433,2886497157364127,207,161
55569271,53923829,2996507867058659,210,163
75719647,41395951,3134486796949297,210,163
52307141,61047913,3193241793046733,211,163
53124101,60658399,3222422914974299,208,161
81624251,46693553,3811326290153803,212,164
73275941,52736111,3864288158205451,213,165
83083381,57119159,4745652849596579,214,166
73168079,66820111,4889099160436769,219,170
73618507,73660963,5422810120242241,212,166
68409427,80475133,5505257736278791,207,162
58453777,107285207,6271225565376839,215,167
134966107,49391479,6666175639602253,215,167
48846023,140304533,6853318445922259,218,169
91396351,81356711,7435706514761561,221,171
100152293,75450341,7556524658781913,222,172
67074151,116439979,7810112733882829,217,168
148725971,54537979,8111213883152609,220,170
147855263,55824421,8253934448777723,215,166
113271211,73578551,8334331575395261,219,169
93997919,89718569,8433358781657911,215,166
75806921,124177021,9413477620962341,221,171
81349823,141806461,11535930502606403,219,171
180951119,81010367,14658916559250673,225,174
143723929,113860541,16364484310585589,223,172
185478067,90331817,16754570805757739,221,171
170534381,108753847,18546269979513707,225,175
166923781,131892191,22015943206094171,225,175
170602219,199426511,34022605304027909,230,178
178843549,205390001,36732676707953549,235,183
184973353,206870089,38265453997738417,233,181
200258519,193257419,38701444514702461,232,180
204998083,210872231,43228403112933173,232,180
