p,q,m,unknowns,carry_bits
809,1031,834079,56,40
857,977,837289,57,41
1747,521,910187,55,39
967,1031,996977,59,42
797,1289,1027333,58,41
1543,727,1121761,62,45
863,1301,1122763,60,44
929,1229,1141741,61,44
563,2063,1161469,47,35
1019,1181,1203439,59,43
1151,1061,1221211,51,38
1117,1151,1285667,50,37
991,1319,1307129,61,44
1009,1399,1411591,57,41
1249,1259,1572491,56,41
1481,1129,1672049,62,44
2141,797,1706377,64,46
1087,1721,1870727,61,44
757,2579,1952303,59,42
1597,1487,2374739,64,47
2083,1187,2472521,58,43
2213,1129,2498477,56,41
2137,1193,2549441,58,43
1777,1487,2642399,64,47
1433,1889,2706937,63,45
1933,1531,2959423,60,43
1093,2767,3024331,60,44
1823,1693,3086339,61,44
2549,1327,3382523,63,45
1931,1801,3477731,62,45
2333,1657,3865781,65,46
1697,2309,3918373,65,46
1571,2749,4318679,68,50
2441,1973,4816093,70,51
2203,2203,4853209,62,46
3361,1447,4863367,67,49
2711,1973,5348803,68,50
3673,1471,5402983,64,46
2347,2333,5475551,64,47
2657,2203,5853371,63,46
2879,2141,6163939,63,46
1831,3389,6205259,65,47
2539,2549,6471911,68,49
1721,3967,6827207,68,50
3109,2521,7837789,70,50
4327,2129,9212183,58,44
4547,2111,9598717,64,47
5639,1723,9715997,73,53
3251,3319,10790069,70,50
3847,2939,11306333,71,51
3761,3049,11467289,72,52
4391,2777,12193807,68,50
3847,3371,12968237,72,52
4357,3137,13667909,75,54
2671,5261,14052131,72,52
4523,3163,14306249,75,54
6299,2459,15489241,75,54
4217,3727,15716759,72,52
3557,4547,16173679,72,52
6709,2417,16215653,74,53
3967,4111,16308337,74,53
4049,4201,17009849,78,57
3533,4861,17173913,79,58
4409,4049,17852041,79,58
3299,5897,19454203,74,54
4889,4637,22670293,75,55
4253,5683,24169799,73,54
7013,3929,27554077,78,57
10427,2927,30519829,78,56
6679,4751,31731929,80,58
7853,4157,32644921,78,56
8563,4357,37308991,67,51
7103,5381,38221243,79,58
6917,5527,38230259,79,58
6067,6449,39126083,80,59
6673,5897,39350681,82,60
7507,5431,40770517,82,60
6029,6947,41883463,79,58
7127,6449,45962023,76,55
9733,4831,47020123,76,56
4999,9467,47325533,79,58
4931,10453,51543743,80,58
4721,10957,51727997,84,61
11777,4441,52301657,86,63
8933,6547,58484351,80,58
9923,5939,58932697,84,61
8191,7393,60556063,77,56
5039,12893,64967827,82,60
10771,6067,65347657,84,61
6947,9749,67726303,85,63
9521,7207,68617847,85,63
9491,8867,84156697,86,64
11981,7103,85101043,85,63
15259,5641,86076019,81,59
5981,14561,87089341,83,60
11519,8059,92831621,86,63
11731,8123,95290913,85,62
7949,12097,96159053,85,62
6899,14489,99959611,82,60
9901,10301,101990201,89,65
9719,11317,109989923,85,62
15187,7451,113158337,87,64
7789,16787,130753943,86,63
9767,13613,132958171,86,63
7433,17971,133578443,85,62
10427,13291,138585257,92,68
19301,7817,150875917,91,67
16741,10313,172649933,91,68
12893,13721,176904853,91,67
14621,12113,177104173,91,67
14243,12953,184489579,86,63
13267,15661,207774487,89,66
17077,13147,224511319,92,68
14533,15923,231408959,89,66
23497,10111,237578167,92,68
17903,14519,259933657,97,72
27961,9511,265937071,90,66
28057,11057,310226249,98,73
15877,21767,345594659,91,67
24593,14657,360459601,100,75
15053,24499,368783447,92,68
25867,15299,395739233,95,70
23561,17099,402869539,97,72
20789,20123,418337047,96,71
12889,33961,437723329,101,75
18307,25819,472668433,101,75
31333,15859,496910047,91,67
26539,19181,509044559,98,73
28211,18367,518151437,99,73
16217,33179,538063843,99,74
25183,22111,556821313,104,78
19403,30119,584398957,101,75
35797,16889,604575533,94,71
25057,26627,667192739,100,75
36709,18307,672031663,97,73
30671,22343,685282153,103,77
28697,23909,686116573,104,78
30319,25793,782017967,101,76
21139,37607,794974373,99,74
25301,31649,800751349,98,72
32401,25457,824832257,102,76
36901,24841,916657741,104,77
35419,26017,921496123,101,75
43627,21157,923016439,100,74
27239,35023,953991497,106,79
30047,32057,963216679,97,72
39857,25621,1021176197,105,78
28537,37273,1063659601,105,78
47363,22853,1082386639,107,81
44987,25147,1131288089,107,80
28687,42697,1224848839,106,80
23539,52627,1238786953,109,82
33083,38281,1266450323,97,74
51431,27407,1409569417,108,81
40853,37493,1531701529,106,80
46993,34747,1632865771,108,81
28513,64747,1846131211,105,79
72931,25457,1856604467,106,79
29483,63347,1867659601,108,81
49139,40739,2001873721,110,82
33529,61001,2045302529,110,82
52517,39703,2085082451,107,80
55243,38039,2101388477,109,81
50411,48947,2467467217,115,87
53323,46807,2495889661,112,84
71233,35831,2552349623,103,79
29753,95219,2833050907,111,84
61051,49627,3029777977,110,82
90353,34123,3083115419,108,82
85361,39839,3400696879,111,83
80071,45587,3650196677,113,84
54517,81761,4457364437,117,88
55127,88789,4894671203,115,87
64373,76871,4948416883,114,86
64151,78017,5004868567,114,86
85991,58271,5010781561,117,88
57163,94583,5406648029,119,90
72073,81353,5863354769,115,87
122219,50857,6215691683,115,87
88589,72673,6438028397,114,86
108791,61979,6742757389,118,89
75109,96553,7251999277,118,88
66791,110597,7386884227,118,89
136601,59771,8164778371,118,89
85597,96157,8230750729,122,92
51713,169987,8790537731,120,91
99191,92707,9195700037,123,93
85297,110261,9404932517,122,92
131969,72533,9572107477,111,86
86923,110233,9581783059,121,92
120349,81157,9767163793,123,93
100267,105967,10624993189,122,92
76283,145543,11102456669,120,91
89231,131231,11709873361,120,91
125287,112501,14094912787,122,93
186727,80737,15075777799,123,93
86837,192307,16699362959,122,92
176401,100379,17706955979,125,95
94747,211543,20043064621,127,96
215893,95063,20523436259,125,95
207589,99079,20567710531,125,95
153521,138139,21207237419,118,91
149893,154667,23183500631,123,94
152717,157127,23995964059,123,94
170179,144439,24580484581,125,95
165311,151483,25041806213,125,95
139439,203429,28365936331,127,96
178349,160709,28662289441,130,98
147481,197803,29172184243,125,94
137653,223529,30769437437,129,97
173659,178681,31029563779,127,96
316847,100907,31972080229,127,95
171553,190573,32693369869,129,97
100537,349471,35134765927,130,99
139921,255839,35797248719,130,99
286687,126517,36270779179,129,98
217199,242521,52675318679,129,98
233851,226511,52969823861,131,99
176153,306883,54058361099,133,101
237331,230081,54605353811,130,99
267097,214639,57329432983,132,100
259991,225871,58724427161,135,103
328291,182387,59876010617,135,102
301789,200153,60403973717,135,102
273967,243259,66644938453,135,102
256441,270239,69300359399,135,103
309851,237707,73653751657,139,106
405659,182773,74143512407,135,103
153407,490417,75233400719,135,103
391873,192103,75279978919,133,101
414991,185519,76988715329,138,105
360257,214363,77225771291,135,103
189041,435037,82239829517,137,104
306529,268693,82362196597,130,100
207029,465541,96380487689,140,107
203449,479623,97578819727,134,102
273709,362927,99336386243,133,102
443603,242393,107526261979,136,104
404323,284369,114976927187,139,106
388099,301141,116872520959,136,103
287297,415141,119268763877,139,105
348911,361211,126030491221,140,106
324757,394123,127994203111,137,104
442517,323359,143091854603,141,108
382553,421093,161090390429,143,109
690661,233407,161205112027,141,108
290419,648097,188219682643,139,107
409753,463693,189999597829,144,110
656171,298451,195834891121,141,108
306821,649457,199267046197,138,105
595801,359657,214284000257,145,110
666749,325921,217307500829,144,109
564827,392503,221696291981,143,108
929609,250919,233256560671,141,108
430879,542323,233675591917,143,108
711329,363119,258297075151,143,109
644767,417437,269149602179,143,109
679879,438701,298263597179,145,111
741847,445187,330260640389,147,112
325607,1045543,340436119601,147,112
509543,703349,358386559507,144,110
495421,788107,390444758047,143,109
912631,450413,411060866603,142,108
668929,626917,419362961893,149,113
559939,866389,485124990271,148,113
730421,749543,547481947603,147,112
832361,660833,550051616713,154,118
865493,683567,591622453531,150,115
1368343,443867,607362302381,151,115
761437,819367,623896350379,151,116
997141,683777,681822081557,151,115
688403,1062311,731298079333,150,115
729779,1103981,805662150199,147,113
874217,1072199,937334593183,151,115
1010467,927791,937502188397,153,117
963707,994471,958378663997,152,116
1250969,806009,1008292272721,155,118
887921,1204937,1069888865977,154,117
856333,1262321,1080967128893,154,117
1213129,930077,1128303380933,158,121
821053,1378561,1131871644733,158,121
764431,1564307,1195804764317,159,122
1477457,913873,1350208060961,156,119
1136357,1193693,1356461396401,150,116
1592159,881533,1403540699747,155,119
1914767,772903,1479929158601,155,118
1291421,1228219,1586147809199,152,117
713059,2452517,1748789319503,156,119
1341481,1422647,1908453920207,158,121
958159,2050141,1964361050419,151,115
1477897,1360327,2010423192319,157,120
2648167,813829,2155155101443,157,120
763859,2892251,2209271956609,164,126
1256887,1865791,2345088452617,165,127
1563253,1560121,2438863833613,163,125
997991,2636527,2631230217257,162,124
1470523,1864087,2741182807501,161,123
2468527,1135613,2803291352051,158,122
2211541,1324313,2928772496333,159,122
2647279,1164173,3081890735267,158,122
1908737,1763603,3366254299411,162,125
1432547,2411551,3454660150397,163,124
1970513,1846861,3639263609693,164,126
3829729,982231,3761678545399,160,123
1406591,2920943,4108572135313,166,127
1958687,2125469,4163128499203,162,124
2201531,2087801,4596358623331,164,126
2344711,1969381,4617629293891,165,127
2265737,2161087,4896454776119,152,119
1525471,3450977,5264365335167,165,127
2558203,2131361,5452454104283,159,124
3092057,2196781,6792572068517,169,129
2629777,2695003,7087256904331,168,129
2581847,2901359,7490865030073,170,130
2980697,3221473,9602234906681,172,132
3965783,3769531,14949141957773,173,133
