p,q,m,unknowns,carry_bits
191,191,36481,42,30
149,257,38293,33,24
137,281,38497,33,24
167,233,38911,38,27
223,179,39917,41,29
173,233,40309,40,28
197,211,41567,40,29
313,137,42881,39,28
127,349,44323,36,25
131,347,45457,39,28
191,263,50233,43,30
293,173,50689,44,31
277,197,54569,43,30
179,307,54953,43,30
307,179,54953,43,30
227,251,56977,42,30
331,173,57263,39,27
293,199,58307,41,29
271,223,60433,43,30
307,211,64777,43,30
211,313,66043,43,31
251,281,70531,44,32
271,281,76151,34,25
293,277,81161,38,28
283,311,88013,42,30
379,233,88307,40,28
359,251,90109,42,29
547,173,94631,39,28
241,397,95677,45,32
311,317,98587,45,32
479,211,101069,45,32
191,541,103331,43,30
439,239,104921,46,33
593,179,106147,43,30
457,239,109223,42,30
401,277,111077,45,31
211,547,115417,48,34
347,337,116939,45,32
383,307,117581,47,33
331,379,125449,48,34
491,263,129133,45,31
239,541,129299,44,31
397,347,137759,47,34
433,353,152849,50,36
569,269,153061,40,29
499,307,153193,49,35
541,307,166087,44,32
521,337,175577,47,34
419,431,180589,49,35
331,557,184367,43,31
293,641,187813,45,32
757,263,199091,48,34
487,409,199183,48,35
577,347,200219,49,35
653,307,200471,49,35
631,359,226529,50,35
359,631,226529,50,35
431,557,240067,48,34
563,431,242653,50,35
829,293,242897,51,36
457,607,277399,51,37
353,787,277811,50,36
431,653,281443,51,37
521,547,284987,37,28
509,563,286567,51,37
761,379,288419,50,36
397,733,291001,53,38
521,587,305827,42,31
587,547,321089,46,34
317,1019,323023,51,37
907,359,325613,52,37
673,487,327751,52,38
809,419,338971,49,35
839,419,351541,53,38
607,587,356309,50,36
953,379,361187,51,37
877,419,367463,51,37
541,727,393307,53,38
599,673,403127,52,37
727,631,458737,54,38
631,751,473881,56,40
631,757,477667,51,36
787,607,477709,54,38
991,491,486581,49,34
691,751,518941,54,38
727,809,588143,54,39
757,787,595759,55,40
761,797,606517,56,40
613,1009,618517,57,41
1151,541,622691,46,34
997,631,629107,55,40
907,733,664831,55,40
1237,541,669217,54,39
631,1061,669491,51,37
809,839,678751,53,38
659,1049,691291,52,38
1061,701,743761,55,40
997,773,770681,55,39
1613,499,804887,55,40
631,1289,813359,56,40
997,821,818537,57,41
941,877,825257,58,42
937,907,849859,55,40
661,1307,863927,56,40
937,929,870473,58,42
599,1567,938633,60,43
853,1117,952801,58,41
727,1361,989447,57,41
853,1163,992039,56,40
701,1499,1050799,59,43
1201,911,1094111,59,43
821,1361,1117381,62,45
1151,971,1117621,61,44
673,1669,1123237,61,44
599,1933,1157867,58,42
1277,907,1158239,59,43
919,1297,1191943,60,44
1087,1151,1251137,54,40
1049,1213,1272437,52,38
1741,751,1307491,58,42
1259,1061,1335799,55,40
1087,1301,1414187,55,40
907,1597,1448479,60,44
821,1801,1478621,59,42
1429,1151,1644779,59,42
1447,1201,1737847,60,43
2003,883,1768649,62,45
1163,1523,1771249,62,44
1277,1399,1786523,60,43
2371,787,1865977,63,45
2039,919,1873841,58,41
1471,1277,1878467,61,44
2749,719,1976531,61,44
1721,1163,2001523,60,43
877,2293,2010961,64,46
1579,1367,2158493,66,48
1627,1361,2214347,63,46
1319,1709,2254171,64,47
1409,1693,2385437,66,48
1277,1889,2412253,66,48
1181,2111,2493091,54,40
1901,1381,2625281,67,49
2377,1193,2835761,62,45
2251,1277,2874527,60,44
2411,1193,2876323,59,43
1277,2357,3009889,62,45
1249,2473,3088777,63,46
2081,1511,3144391,60,44
2971,1061,3152231,64,46
3373,937,3160501,65,47
1087,2953,3209911,64,46
1657,2141,3547637,65,46
1201,3023,3630623,64,46
1949,1901,3705049,67,49
2473,1597,3949381,67,48
3631,1151,4179281,67,48
1531,2879,4407749,69,50
2647,1721,4555487,68,50
1181,3881,4583461,69,50
2711,1777,4817447,67,49
2999,1741,5221259,67,49
2441,2161,5275001,66,48
1637,3371,5518327,67,49
2179,2549,5554271,64,47
2309,2531,5844079,63,46
2801,2297,6433897,71,51
2719,2473,6724087,67,48
3203,2357,7549471,69,50
2837,2707,7679759,68,49
2521,3061,7716781,69,49
2357,3323,7832311,67,48
5591,1447,8090177,72,52
3371,2437,8215127,68,49
2137,3863,8255231,67,48
2647,3119,8255993,70,50
2437,3407,8302859,68,49
3671,2333,8564443,72,53
3407,2543,8664001,74,54
2939,3109,9137351,72,53
5897,1567,9240599,71,52
4391,2221,9752411,63,47
3049,3313,10101337,75,55
3767,2699,10167133,74,54
3061,3343,10232923,71,52
2531,4391,11113621,70,51
2437,4597,11202889,71,52
1777,6421,11410117,71,51
3533,3251,11485783,69,50
2647,4481,11861207,68,50
4357,2851,12421807,67,49
3863,3299,12744037,73,53
3181,4049,12879869,72,52
3877,3407,13208939,71,52
4049,3359,13600591,71,52
4177,3371,14080667,73,53
4297,3313,14235961,74,53
2957,5227,15456239,71,51
3847,4021,15468787,67,48
3491,4441,15503531,71,51
4783,3371,16123493,74,53
3581,4507,16139567,72,52
4153,3989,16566317,73,52
3299,5051,16663249,75,54
3761,4799,18049039,76,56
6491,2887,18739517,76,55
6101,3389,20676289,78,57
4591,4751,21811841,75,55
5737,3833,21989921,75,54
4903,4507,22097821,75,55
4253,5227,22230431,72,53
3533,6299,22254367,76,56
5563,4001,22257563,76,56
3989,5783,23068387,72,52
5987,4049,24241363,76,56
4729,5167,24434743,71,52
7549,3449,26036501,77,56
3037,8951,27184187,75,54
3037,9067,27536479,77,56
5471,5179,28334309,77,55
4019,7057,28362083,75,55
4673,6247,29192231,75,54
4129,7079,29229191,77,56
3631,8731,31702261,78,56
6263,5347,33488261,78,56
6089,5557,33836573,83,61
6211,5449,33843739,81,60
7477,4547,33997919,81,60
6263,5647,35367161,82,60
9349,4049,37854101,82,60
3967,9739,38634613,81,59
3299,12809,42256891,79,58
10559,4021,42457739,80,59
8387,5381,45130447,77,57
4493,10151,45608443,76,56
7703,6173,47550619,77,56
11897,4783,56903351,81,59
8353,7151,59732303,81,59
4153,14621,60721013,84,61
11443,5381,61574783,81,59
7717,8263,63765571,81,59
8287,7873,65243551,82,60
9967,6563,65413421,82,59
7253,9377,68011381,87,64
8423,8087,68116801,88,65
9029,8039,72584131,86,64
10243,7103,72756029,86,63
8887,8467,75246229,75,57
5051,14939,75456889,86,63
9539,8501,81091039,76,57
13469,6197,83467393,87,64
5501,15727,86514227,81,59
8737,10343,90366791,82,61
7927,12071,95686817,84,61
9547,10159,96987973,84,62
10267,9677,99353759,83,62
10007,10243,102501701,90,66
11197,9349,104680753,89,65
7121,14753,105056113,88,65
11579,9349,108252071,85,62
6373,18539,118149047,86,63
18251,6673,121788923,84,61
14197,9157,130001929,91,67
14737,8941,131763517,88,64
10559,12689,133983151,85,62
19597,7283,142724951,90,67
10903,13297,144977191,90,67
18367,8731,160362277,84,63
18353,9011,165378883,82,62
14281,11833,168987073,94,70
12601,13997,176376197,92,68
11369,15661,178049909,90,66
10957,17011,186389527,87,65
11251,16963,190850713,92,69
11939,16139,192683521,90,66
11171,19181,214270951,90,66
18119,12323,223280437,92,67
19927,11807,235278089,97,72
13751,17183,236283433,95,70
12479,19013,237263227,91,67
10259,25303,259583477,94,69
13781,19801,272877581,97,72
14699,18617,273651283,94,70
20173,14029,283007017,96,71
15217,19597,298207549,97,72
15913,18803,299212139,92,68
25409,11777,299241793,97,72
22381,13441,300823021,95,70
15413,20161,310741493,95,70
16661,23011,383386271,93,70
22669,17299,392151031,90,67
19373,20929,405457517,99,73
21001,19937,418696937,101,75
25667,16453,422299151,97,72
16979,25343,430298797,97,71
27733,15803,438264599,96,72
25163,18839,474045757,98,72
20143,24877,501097411,97,72
23117,24179,558945943,100,75
28949,19373,560828977,101,75
24659,26249,647274091,100,75
23473,27631,648582463,100,75
