p,q,m,unknowns,carry_bits
1481,907,1343267,59,43
677,2003,1356031,56,40
1021,1361,1389581,62,45
1223,1277,1561771,55,40
1439,1171,1685069,62,44
1301,1361,1770661,61,43
929,2237,2078173,62,44
1697,1289,2187433,65,47
1129,1997,2254613,66,48
2089,1087,2270743,50,38
1669,1399,2334931,63,46
1637,1579,2584823,62,45
1361,1931,2628091,63,46
2447,1321,3232487,64,46
1741,1987,3459367,63,46
1637,2129,3485173,66,47
2531,1423,3601613,66,47
1889,1949,3681661,65,47
2179,1801,3924379,64,46
2039,2129,4341031,66,48
1567,3079,4824793,71,52
1511,3299,4984789,70,51
2333,2203,5139599,59,44
2801,1987,5565587,68,50
4241,1399,5933159,63,46
2609,2447,6384223,69,50
2749,2371,6517879,68,49
2777,2579,7161883,68,49
3989,2237,8923393,75,55
2389,4373,10447097,65,48
4373,2411,10543303,68,50
4217,2789,11761213,69,50
5081,2521,12809201,75,54
3067,4201,12884467,72,52
2819,4673,13173187,72,52
5897,2503,14760191,72,52
4217,3697,15590249,74,53
5179,3181,16474399,72,52
3821,4441,16969061,77,56
3613,5039,18205907,76,56
4001,4649,18600649,78,57
2767,6761,18707687,74,54
4861,4217,20498837,70,52
5227,4057,21205939,75,55
3137,6829,21422573,77,56
4861,4729,22987669,75,55
5501,4373,24055873,75,55
6263,4177,26160551,77,56
3329,8543,28439647,76,55
5351,5323,28483373,77,55
6257,4649,29088793,79,57
8867,3299,29252233,79,57
4241,7577,32134057,79,57
3967,8447,33509249,79,57
10949,3719,40719331,79,58
6947,6673,46357331,80,59
7039,6997,49251883,80,59
10937,4721,51633577,84,61
10799,5099,55064101,82,59
6131,9227,56570737,83,60
9767,6379,62303693,83,60
6101,10753,65604053,84,61
7853,8681,68171893,85,62
12373,5711,70662203,82,60
5471,13873,75899183,84,62
10463,7393,77352959,85,63
7639,10391,79376849,86,63
7753,11519,89306807,83,61
10831,8669,93893939,81,60
7673,12343,94707839,81,59
5861,16519,96817859,81,60
8269,11981,99070889,84,62
10979,9601,105409379,85,62
12967,8501,110232467,88,65
9311,12157,113193827,86,63
7393,15511,114672823,85,63
6637,17837,118384169,88,64
14779,8431,124601749,88,64
13441,9629,129423389,88,64
12197,11777,143644069,90,66
10253,14479,148453187,89,66
16547,9029,149402863,75,57
10007,16339,163504373,91,67
12211,13759,168011149,93,69
24443,9539,233161777,93,68
20089,12791,256958399,90,66
16361,18191,297622951,93,69
22367,13613,304481971,96,72
20297,15241,309346577,100,75
11717,26539,310957463,93,69
21169,14851,314380819,94,70
16183,19727,319242041,97,72
15329,21929,336149641,98,73
18637,18493,344654041,96,72
14779,23327,344749733,93,68
15679,22189,347901331,93,69
18691,20089,375483499,93,70
15259,25793,393575387,95,71
35423,11777,417176671,97,72
11519,37847,435959593,99,73
32251,15767,508501517,97,72
24989,24469,611455841,102,76
33107,19463,644361541,96,73
22109,30367,671384003,102,77
24551,27743,681118393,104,78
45971,16063,738432173,100,74
20731,36721,761263051,97,73
29243,26489,774617827,98,73
29191,28229,824032739,98,73
42899,21383,917309317,104,77
19403,47963,930626089,104,77
22409,42499,952360091,103,77
23599,40507,955924693,106,79
51767,19181,992942827,100,74
32687,32467,1061248829,97,71
30241,36433,1101770353,109,82
26293,52999,1393502707,102,76
30931,46349,1433620919,105,79
31159,50497,1573436023,105,79
44041,39301,1730855341,108,80
38183,47111,1798839313,110,82
28927,62969,1821504263,106,80
41777,46489,1942170953,112,84
49171,44171,2171932241,115,87
36697,61657,2262626929,111,83
47207,49697,2346046279,111,84
34301,70423,2415579323,96,74
43609,56377,2458544593,114,86
38299,71633,2743472267,108,82
47933,59051,2830491583,110,83
60601,47737,2892909937,110,82
42131,71411,3008616841,110,83
53299,61283,3266322617,114,86
48673,67699,3295113427,113,85
37483,95231,3569543573,116,87
67537,53569,3617889553,116,87
87337,44017,3844312729,117,88
73181,57527,4209883387,111,83
62731,71761,4501639291,113,85
75017,62233,4668532961,119,90
77047,65447,5042495009,117,88
91499,55621,5089265879,115,87
60107,88237,5303661359,113,85
75149,74411,5591912239,113,86
112031,53773,6024242963,116,88
133697,45403,6070244891,113,86
65381,94201,6158955581,113,84
68947,89977,6203644219,112,85
44017,154871,6816956807,118,89
111409,80273,8943134657,124,94
97609,102293,9984717437,120,90
83407,122921,10252471847,121,92
148457,71249,10577412793,115,88
117163,94709,11096390567,116,87
117389,99079,11630784731,117,88
152671,83653,12771387163,119,91
168731,90089,15200807059,124,94
160579,101921,16366372259,123,93
193841,86561,16779070801,126,95
138893,140929,19574051597,119,91
110251,185869,20492243119,124,94
127321,164039,20885609519,124,94
241603,91453,22095319159,121,91
244939,90821,22245604919,121,91
86399,262723,22699004477,123,93
130303,175013,22804718939,126,96
119921,201011,24105440131,125,95
205043,135697,27823719971,127,96
141277,200257,28291708189,130,98
136649,208997,28559231053,131,99
242863,118619,28808166197,126,95
111187,270229,30045951823,126,95
233293,145531,33951363583,125,94
239947,145757,34973954879,129,98
192529,215797,41547180613,134,102
241361,179033,43211583913,132,100
237331,182839,43393362709,134,102
321403,137623,44232445069,131,100
293767,158843,46662831581,130,99
276767,171529,47473566743,128,98
192587,305633,58860942571,131,99
296719,248431,73714197889,139,106
288851,258389,74635921039,137,105
325001,235523,76545210523,135,103
392827,194861,76546662047,135,103
248701,310423,77202510523,133,101
345473,230281,79555867913,137,104
325133,267887,87098903971,132,101
214867,487049,104650757483,134,102
439303,242813,106668479339,133,101
345011,333439,115040122829,140,106
450421,264179,118991769359,138,105
242621,517619,125585239399,135,103
521107,263881,137510236267,140,107
436217,322051,140484121067,140,107
238339,604477,144070443703,139,106
357611,435037,155574016607,141,108
734389,215351,158151405539,140,107
462773,360541,166848640193,144,110
737617,237157,174931034869,142,108
530353,352181,186780249893,139,106
499801,407291,203564449091,138,105
424423,504377,214069199471,139,106
492967,442291,218034867397,143,109
320237,693943,222226224491,140,106
372523,641959,239144492557,143,108
685123,374149,256338085327,142,108
330041,880981,290759850221,146,111
796981,427039,340341969259,143,109
475367,765881,364074553327,145,111
577513,683159,394533203567,142,109
381467,1043117,397914712639,145,111
682811,603283,411928268513,145,111
907163,465061,421886131943,144,110
463363,923917,428108952871,143,109
617447,722783,446280195001,148,112
567143,788719,447316459817,151,115
669901,760553,509495215253,150,114
981703,582031,571381578793,151,115
919417,643199,591368094983,152,117
1142503,528191,603459802073,141,110
528971,1200443,634999534153,145,112
1543559,510707,788306386213,148,112
1396531,573637,801101853247,147,113
871571,988067,861170543257,155,119
760079,1200403,912401111837,155,118
1106621,923903,1022410461763,152,116
1184653,871553,1032487876109,155,118
784379,1344151,1054323817229,154,117
1174583,938437,1102272146771,157,121
1011539,1160611,1174003290329,158,121
899971,1308899,1177971141929,159,122
1103437,1164659,1285127832983,148,115
1511927,906313,1370279095151,155,119
1440037,1043083,1502078114071,152,116
2221127,682147,1515135119669,154,118
1224029,1367851,1674289291679,159,122
1036067,1673279,1733629153693,158,121
1324907,1438417,1905768752219,157,120
1136809,1754437,1994459771533,159,121
1096951,1818437,1994736285587,156,119
1706311,1316033,2245561584263,162,125
1527443,1564921,2390327627003,161,124
1729747,1509841,2611642940227,161,124
1512827,2184389,3304602657703,162,124
2536943,1326343,3364856589449,166,127
2054189,1761611,3618681938479,161,124
2465363,1494907,3685488406241,166,127
1840171,2060879,3792369770309,161,123
1554073,2481697,3856738301881,164,125
2347511,1672331,3925815418141,165,126
2184649,2097349,4581971395501,149,117
3354929,1487231,4989554411599,167,129
2032951,2494819,5071844780869,168,129
2473979,2080277,5146561612183,165,127
2525933,2101207,5307508101131,157,122
1364137,3911339,5335602249443,164,126
1848997,2961877,5476501687369,169,130
2387291,2298343,5486813558813,160,124
1810097,3165887,5730562561039,162,124
2910731,2073061,6034122917591,163,125
2295971,2676031,6144089571101,164,126
2141731,3098939,6637093723409,171,131
3064561,2209841,6772192544801,170,130
1969889,3543721,6980737016969,169,130
2625241,2793377,7333287828857,170,130
3303263,2252567,7440821226121,171,131
5276207,1443151,7614363408257,169,129
2932459,3199523,9382470017057,173,133
4212797,2268659,9557399829223,156,122
2281711,4515299,10302607396589,165,128
3024071,3471883,10499220695693,173,133
3195103,4179403,13353623063509,174,134
2481107,5665349,14056337061343,172,132
3319861,5061439,16803273939979,173,133
3078391,5468513,16834221202583,172,132
4935221,3424433,16900333654693,174,133
4425571,4184641,18519425855011,174,134
5581747,3665989,20462623102783,174,134
6222679,3663461,22796541832019,173,133
3766817,6477929,24401173081993,179,138
5713067,4513757,25787396162719,174,135
5211743,5604359,29208478787737,182,140
5715499,5549209,31716498490291,178,137
9443939,3379331,31914195824809,178,136
9232849,3479699,32127535432451,178,137
3963683,8211583,32548111940189,174,133
6162487,5635051,34725928531837,178,136
5625437,6344599,35691141964763,182,141
4622939,7860673,36339411777947,180,139
10052291,4132031,41536378033021,180,138
4920577,8505881,41853842413337,176,137
8781937,4941929,43399709136473,176,137
7014653,6603629,46322165975737,184,142
8098957,6148057,49792849276549,181,139
5758721,9018547,51935295998387,177,137
7176683,8456467,60689382958961,185,142
13181887,4676849,61649695034063,184,142
6658013,9307763,61971207054919,183,141
11746499,5937011,69739093774489,184,141
6963113,10402549,72434124175037,187,144
8880623,8167373,72531360513379,184,142
7556539,9945043,75150105286177,188,145
6847649,11471309,78551497602541,186,143
6494641,13481591,87558093653831,186,144
8938009,9827197,87835575230773,180,140
9074701,9969023,90465902987123,183,142
12668191,7902749,100113533757059,183,141
14250407,7554863,107659872579241,189,146
11612927,9725489,112941393796303,186,143
8187877,13995721,114595242074317,189,146
10808191,11240423,121488638704793,189,145
16723331,8197901,137096211928231,185,143
16763347,8657801,145133722419947,190,147
10921577,13544617,147928577501009,193,149
16959539,9641383,163513411002437,185,144
12708869,13073189,166145446413241,192,148
14099669,12911683,182050456532927,187,144
12206939,15618439,190653332148221,190,146
17724373,11345093,201084660051689,191,148
15984439,13885337,221949322270943,190,147
11703817,20244193,236934330184681,194,149
30208117,8052389,243247509041513,191,147
12634591,20866733,263642636961203,192,148
20699401,13092637,271009743410437,194,149
14516609,22618027,328337054310443,194,150
21765839,19572929,426021221372431,197,152
16493941,25898947,427175703780127,196,152
23452829,18486617,433563467289493,200,154
21344237,22073671,471145665284027,198,153
26945467,26954813,726310024182671,198,153
