p,q,m,unknowns,carry_bits
66733,95153,6349845149,114,86
55711,119267,6644483837,117,88
80071,88069,7051772899,118,89
58771,133999,7875255229,117,87
88607,89261,7909149427,116,87
115631,79201,9158090831,122,93
97213,105019,10209212047,121,92
75353,140759,10606612927,112,86
92893,117127,10880278411,121,92
131293,86993,11421571949,118,89
179999,64853,11673475147,118,89
136841,91771,12558035411,119,91
121607,127541,15509878387,115,86
151289,113011,17097321179,123,93
177409,120193,21323319937,128,97
