p,q,m,unknowns,carry_bits
83,149,12367,33,23
179,71,12709,33,22
149,89,13261,34,23
137,97,13289,33,22
103,137,14111,32,22
191,79,15089,34,23
211,73,15403,32,22
107,157,16799,36,26
127,137,17399,33,23
83,211,17513,38,27
223,79,17617,39,28
89,211,18779,36,26
137,139,19043,26,19
149,131,19519,26,19
131,151,19781,29,21
127,157,19939,34,24
151,137,20687,32,23
137,157,21509,34,24
131,179,23449,35,25
173,139,24047,31,22
107,239,25573,35,24
97,277,26869,38,26
173,157,27161,40,28
293,97,28421,38,26
191,151,28841,39,27
173,167,28891,37,26
127,239,30353,35,24
211,151,31861,37,25
211,157,33127,39,28
263,127,33401,42,30
191,179,34189,41,29
227,157,35639,39,28
223,167,37241,42,30
257,149,38293,33,24
127,307,38989,42,30
191,211,40301,40,28
281,149,41869,38,27
239,179,42781,39,27
223,193,43039,40,29
211,211,44521,39,27
307,149,45743,35,25
257,179,46003,35,25
269,173,46537,39,28
227,211,47897,43,31
347,139,48233,38,27
191,257,49087,35,25
211,233,49163,40,29
317,163,51671,40,28
149,347,51703,39,27
307,181,55567,40,28
409,137,56033,42,29
379,157,59503,39,27
251,239,59989,42,30
229,263,60227,40,28
251,241,60491,36,25
419,149,62431,41,29
223,293,65339,39,27
347,193,66971,44,32
263,257,67591,25,20
509,137,69733,45,32
269,281,75589,37,27
173,461,79753,47,34
379,211,79969,45,32
233,359,83647,43,31
263,331,87053,42,30
307,293,89951,40,29
379,241,91339,44,32
191,487,93017,44,31
251,379,95129,47,34
191,499,95309,46,33
331,293,96983,40,29
397,251,99647,43,31
211,491,103601,46,33
373,281,104813,45,31
211,503,106133,45,32
337,317,106829,47,33
331,331,109561,47,33
449,251,112699,42,30
239,487,116393,46,33
443,281,124483,45,32
293,431,126283,45,32
257,521,133897,27,22
211,709,149599,48,35
383,419,160477,49,35
331,491,162521,50,36
233,701,163333,49,35
653,251,163903,47,34
641,269,172429,46,33
503,347,174541,50,36
431,409,176279,45,32
331,547,181057,47,34
409,443,181187,48,35
367,541,198547,49,35
467,433,202211,46,33
379,541,205039,47,33
503,409,205727,48,35
449,479,215071,48,35
389,571,222119,47,33
683,331,226073,51,36
929,251,233179,48,35
617,379,233843,48,34
433,541,234253,51,36
419,631,264389,54,39
853,311,265283,52,38
499,541,269959,52,38
389,701,272689,53,38
307,929,285203,52,38
907,317,287519,51,37
577,499,287923,50,36
967,307,296869,53,38
409,751,307159,51,37
659,479,315661,54,39
647,499,322853,52,37
883,367,324061,53,38
541,617,333797,49,35
683,523,357209,51,37
577,683,394091,52,37
631,647,408257,56,40
599,683,409117,55,39
419,983,411877,53,38
439,967,424513,54,39
347,1259,436873,56,40
677,673,455621,54,38
431,1061,457291,52,37
821,557,457297,55,39
599,797,477403,52,37
457,1087,496759,52,37
1009,499,503491,48,34
733,691,506503,53,38
701,739,518039,52,37
797,673,536381,57,41
809,683,552547,54,39
593,947,561571,55,40
499,1193,595307,55,40
883,701,618983,54,39
521,1201,625721,49,36
1213,523,634399,47,35
971,677,657367,56,41
751,877,658627,56,41
743,929,690247,56,41
1019,691,704129,59,43
739,1013,748607,52,37
991,769,762079,56,41
823,941,774443,52,37
797,977,778669,54,38
1279,619,791701,59,42
907,877,795439,55,40
1009,809,816281,58,42
1087,751,816337,60,43
1217,673,819041,59,42
1063,907,964141,57,40
1187,823,976901,58,41
971,1021,991391,56,41
587,1693,993791,56,40
1213,877,1063801,62,45
1823,631,1150313,61,44
1759,661,1162699,59,43
787,1483,1167121,62,45
1973,593,1169989,61,44
967,1213,1172971,58,42
1277,967,1234859,58,42
1163,1069,1243247,50,37
821,1531,1256951,59,43
1361,971,1321531,59,43
719,1861,1338059,60,44
967,1423,1376041,59,42
1283,1117,1433111,56,41
1789,823,1472347,60,44
1229,1229,1510441,58,42
1187,1277,1515799,56,41
1297,1171,1518787,56,41
1117,1399,1562683,55,40
1031,1553,1601143,60,43
1201,1367,1641767,59,42
1151,1429,1644779,59,42
1601,1039,1663439,60,43
1049,1597,1675253,61,43
1987,941,1869767,56,40
1151,1823,2098273,66,48
1259,1693,2131487,64,47
919,2351,2160569,66,48
1553,1399,2172647,62,45
1693,1327,2246611,64,47
1259,1831,2305229,65,47
1571,1489,2339219,63,46
2333,1021,2381993,66,48
1481,1613,2388853,65,47
1733,1447,2507651,64,47
1097,2333,2559301,57,42
983,2903,2853649,64,46
1997,1451,2897647,63,46
1237,2371,2932927,59,43
1543,1931,2979533,63,45
2521,1187,2992427,59,43
1693,1777,3008461,63,45
1823,1753,3195719,64,47
2503,1289,3226367,64,46
2411,1361,3281371,64,46
1319,2503,3301457,67,48
1979,1693,3350447,62,45
1907,1811,3453577,67,49
1163,3061,3559943,64,46
1861,1931,3593591,63,46
1301,2917,3795017,68,49
1327,2887,3831049,67,48
2243,1801,4039643,65,47
3499,1163,4069337,67,48
2707,1531,4144417,66,47
2029,2083,4226407,67,49
1693,2591,4386563,67,49
2179,2053,4473487,54,41
1871,2521,4716791,66,48
1933,2459,4753247,68,50
2069,2333,4826977,61,45
1987,2459,4886033,70,51
2377,2153,5117681,61,45
1543,3359,5182937,70,51
3137,1747,5480339,65,47
1531,3581,5482511,65,47
3049,1861,5674189,67,48
3389,1733,5873137,70,51
2657,2221,5901197,66,48
3761,1597,6006317,66,47
2417,2579,6233443,63,46
3943,1597,6296971,68,50
2371,2657,6299747,68,49
2137,3037,6490069,71,51
4139,1657,6858323,69,50
3389,2089,7079621,70,50
3067,2333,7155311,67,48
2887,2609,7532183,69,50
2971,2707,8042497,72,52
2657,3079,8180903,67,48
3163,2609,8252267,67,48
3203,2647,8478341,74,54
5147,1721,8857987,71,52
3203,2789,8933167,71,52
3727,2609,9723743,71,52
2879,3719,10707001,74,54
2749,3989,10965761,72,52
3217,3539,11384963,69,50
4127,2833,11691791,68,50
6029,2161,13028669,74,53
3137,4201,13178537,74,53
4877,2707,13202039,71,51
3557,3947,14039479,70,51
5231,3011,15750541,75,54
3539,4561,16141379,73,53
2777,6121,16998017,79,58
4673,3691,17248043,75,55
3847,4603,17707741,77,56
3617,4987,18037979,76,56
3659,4967,18174253,77,56
4547,4001,18192547,75,55
4691,4013,18824983,75,55
4073,4951,20165423,75,55
3631,5651,20518781,76,55
4621,4463,20623523,66,49
5807,3607,20945849,77,56
3527,6007,21186689,79,58
3109,6823,21212707,75,55
6761,3319,22439759,76,56
5953,3821,22746413,74,53
5381,4283,23046823,72,53
5147,4603,23691641,75,55
7307,3323,24281161,79,58
4019,6199,24913781,74,53
4409,5743,25320887,76,55
4253,6217,26440901,78,56
6947,3847,26725109,77,56
4493,6197,27843121,79,57
4691,6029,28282039,77,56
4967,6113,30363271,78,57
4441,6967,30940447,76,55
3793,8161,30954673,74,53
3691,8689,32071099,76,55
4637,6947,32213239,77,56
7573,4297,32541181,78,56
5531,6007,33224717,78,56
6857,4889,33523873,79,57
4561,7853,35817533,82,60
6247,6121,38237887,79,58
5953,6577,39152881,82,60
4177,9551,39894527,70,52
6803,5923,40294169,83,61
9029,4493,40567297,76,57
3943,10903,42990529,83,61
5323,8147,43366481,80,58
7207,6029,43451003,77,56
8353,5623,46968919,76,56
6869,7297,50123093,79,57
7369,7121,52474649,83,61
5801,9391,54477191,82,60
4591,12007,55124137,84,61
8329,6637,55279573,83,60
10937,5153,56358361,84,61
7919,7477,59210363,79,58
5261,12409,65283749,82,59
6899,9883,68182817,87,64
8779,7789,68379631,84,62
6199,11083,68703517,87,64
8221,8377,68867317,62,48
7753,8887,68900911,84,62
6653,10427,69370831,85,63
11927,5981,71335387,84,62
5051,15013,75830663,85,63
7727,10799,83443873,87,64
6653,12583,83714699,84,62
10193,8501,86650693,85,63
9649,9091,87719059,81,60
8597,10243,88059071,82,61
8923,11597,103480031,86,63
9767,14713,143701871,89,66
13063,12347,161288861,92,68
13577,14387,195332299,91,68
